species,lat,lon,year,country_name,iso3,source_type,location_type,source,is_point
Ae. albopictus,-20.36,-41.53,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.35,-41.93,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.34,-49.5,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.34,-41.67,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.34,-48.4,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.34,-43.33,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.33,-42.72,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.33,-44.01,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.32,-42.61,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.32,-44.22,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.32,-47.83,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.32,-40.84,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.31,-40.47,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.3,-42.31,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.29,-49.76,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.29,-43.07,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.29,-45.23,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.28,-40.24,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.28,-45.89,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.28,-50.27,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.28,-42.44,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.28,-50.88,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.27,-48.7,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.27,-41.55,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.27,-50.94,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.27,-50.73,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.26,-50.56,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.26,-43.8,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.26,-50.41,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.26,-44.35,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.25,-41.84,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.25,-45.03,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.25,-50.8,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.24,-42.72,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.24,-45.53,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.23,-41.94,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.23,-42.81,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.22,-49.17,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.21,-42.89,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.21,-44.46,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.2,-50.13,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.2,-50.66,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.2,-44.71,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.19,-44.16,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.18,-42.26,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.18,-42.09,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.18,-46.5,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.18,-49.74,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.16,-47.43,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.16,-47.82,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.15,-41.81,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.14,-40.3,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.13,-45.76,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.13,-45.53,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.13,-42.66,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.12,-45.99,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.12,-41.58,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.12,-42.96,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.11,-44.94,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.11,-43.14,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.11,-49.02,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.11,-40.56,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.11,-41.32,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.1,-43.77,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.09,-45.28,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.09,-50.81,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.09,-41.11,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.09,-40.82,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.08,-42.82,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.08,-44.58,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.08,-43.89,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-42.57,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-49.43,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-44.17,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-51.34,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-48.64,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-43.42,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-47.69,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-49.96,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.07,-50.91,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.06,-50.59,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.06,-44.24,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.06,-44.12,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.06,-44.32,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.05,-43.3,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.05,-49.73,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.05,-41.89,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.03,-50.75,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.03,-44.44,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.03,-42.26,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.03,-41.77,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.02,-42.36,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.02,-44.07,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.02,-41.65,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.02,-46.37,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.01,-53.0,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.0,-42.05,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.0,-45.49,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-20.0,-48.09,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.98,-43.78,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.98,-54.73,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.98,-44.71,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.97,-44.83,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.96,-43.16,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.96,-50.26,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.96,-44.35,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.95,-40.87,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.95,-40.33,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.95,-42.09,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.94,-48.66,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.94,-48.35,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.94,-44.19,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.94,-42.67,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.93,-41.46,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.93,-47.81,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.92,-50.41,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.92,-45.05,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.91,-50.52,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.9,-41.71,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.9,-43.51,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.89,-44.08,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.89,-43.63,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.89,-45.18,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.88,-42.9,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.87,-42.12,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.87,-46.16,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.87,-41.06,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.87,-40.64,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.86,-45.7,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.86,-47.63,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.86,-45.0,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.86,-44.44,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.86,-47.22,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.85,-43.79,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.85,-44.61,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.84,-45.4,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.84,-43.16,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.83,-42.44,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.83,-42.67,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.83,-40.43,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.81,-43.1,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.8,-43.31,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.79,-44.88,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.78,-40.13,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.78,-44.07,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.78,-50.8,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.77,-49.87,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.76,-46.4,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.76,-42.05,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.76,-44.32,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.76,-45.97,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.76,-49.45,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.75,-41.75,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.75,-41.59,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.74,-42.42,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.73,-43.95,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.73,-40.44,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.73,-43.85,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.73,-40.65,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.73,-42.36,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.72,-40.88,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.71,-48.65,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.71,-50.39,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.71,-45.3,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.71,-43.47,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.7,-44.56,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.7,-44.74,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.7,-43.99,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.7,-43.01,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.69,-42.15,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.68,-42.64,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.67,-49.1,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.67,-45.04,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.67,-42.06,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.66,-52.0,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.66,-41.19,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.65,-42.24,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.64,-43.97,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.64,-41.97,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.63,-46.99,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.63,-43.68,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.63,-44.06,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.63,-42.72,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.63,-43.88,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.62,-43.58,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.62,-44.64,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.62,-48.35,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.61,-46.2,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.61,-46.59,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.6,-47.97,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.6,-42.33,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.6,-43.3,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.59,-44.88,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.58,-44.16,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.58,-42.87,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.57,-45.79,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.56,-46.01,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.56,-41.56,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.55,-42.61,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.55,-51.4,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.55,-56.03,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.53,-44.53,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.53,-44.06,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.51,-42.03,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.51,-44.67,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.51,-41.0,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.51,-44.47,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.51,-41.94,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.5,-45.54,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.5,-44.42,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.48,-49.77,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.48,-41.68,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.47,-40.63,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.47,-44.11,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.45,-44.29,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.44,-42.6,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.44,-54.98,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.44,-42.68,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.43,-42.96,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.43,-47.15,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.43,-40.51,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.42,-43.72,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.42,-41.7,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.42,-50.67,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. albopictus,-19.41,-43.36,2014,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
