city_key,city,country,lat,lon,abs_lat,population,elevation_m,lat_zone,story_tag,season_aegypti,season_start_aegypti,season_end_aegypti,cumulative_aegypti,peak_score_aegypti,bimodal_flag_aegypti,suitability_tier_aegypti,season_albopictus,season_start_albopictus,season_end_albopictus,cumulative_albopictus,peak_score_albopictus,bimodal_flag_albopictus,suitability_tier_albopictus,species_divergence,summer_vpd,altitude_suppressed,tropical_hotspot,invasion_front,mediterranean_pattern,year_round_suitability,emerging_suitability_zone,temperate_albopictus_advantage
"Çankaya, Turkey",Çankaya,Turkey,39.9244,32.8856,39.9244,942553,985.0,Subtropics,Emerging Suitability,3,6.0,8.0,1.478,0.439,False,Marginal,4,5.0,8.0,1.848,0.586,False,Seasonal,1,1.524,False,False,False,False,False,True,False
"Hwasu-dong, Korea, South",Hwasu-dong,"Korea, South",37.1997,126.8314,37.1997,941489,61.0,Subtropics,Standard,4,6.0,9.0,2.49,0.82,False,Seasonal,3,6.0,8.0,2.597,0.92,False,Marginal,-1,0.409,False,False,False,False,False,False,False
"Yingcheng, China",Yingcheng,China,24.21,113.401,24.21,941325,41.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,6.226,0.99,True,Seasonal,7,4.0,10.0,5.32,0.957,True,Seasonal,0,0.722,False,False,False,True,False,True,False
"Fort Worth, United States",Fort Worth,United States,32.7817,-97.3474,32.7817,941311,167.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,3.881,0.828,True,Seasonal,4,5.0,8.0,2.476,0.898,True,Seasonal,-3,1.644,False,False,False,True,False,True,False
"Setagaya, Japan",Setagaya,Japan,35.6466,139.6532,35.6466,940071,46.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.789,0.984,False,Seasonal,4,5.0,8.0,2.996,0.895,False,Seasonal,-1,0.749,False,False,False,False,False,True,False
"Keçiören, Turkey",Keçiören,Turkey,40.0,32.8667,40.0,939279,969.0,Subtropics,Mediterranean Pattern,3,6.0,8.0,1.562,0.435,False,Marginal,4,5.0,8.0,1.866,0.582,True,Seasonal,1,1.614,False,False,False,True,False,True,False
"Luocheng, China",Luocheng,China,22.7689,111.5697,22.7689,936931,50.0,Tropics,Standard,8,4.0,11.0,6.63,0.982,True,Seasonal,9,3.0,11.0,6.281,0.923,True,Extended,1,0.745,False,False,False,False,False,False,False
"Jerusalem, Israel",Jerusalem,Israel,31.7789,35.2256,31.7789,936425,783.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,3.937,0.679,False,Seasonal,4,5.0,8.0,2.5,0.657,True,Seasonal,-2,1.704,False,False,False,True,False,True,False
"Khartoum North, Sudan",Khartoum North,Sudan,15.6333,32.6333,15.6333,936349,387.0,Tropics,Standard,2,1.0,12.0,1.168,0.342,False,Marginal,2,1.0,12.0,1.328,0.434,False,Marginal,0,3.204,False,False,False,False,False,False,False
"Mushin, Nigeria",Mushin,Nigeria,6.5333,3.35,6.5333,935400,26.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.117,0.997,False,Extended,12,1.0,12.0,10.06,0.972,False,Extended,0,0.441,False,True,False,False,True,False,False
"Trujillo, Peru",Trujillo,Peru,-8.112,-79.0288,8.112,935147,38.0,Tropics,Year-Round Suitability,8,1.0,12.0,5.036,0.647,False,Seasonal,12,1.0,12.0,8.045,0.875,False,Extended,4,0.526,False,False,False,False,True,False,False
"Kitakyūshū, Japan",Kitakyūshū,Japan,33.8833,130.8833,33.8833,935084,12.0,Subtropics,Emerging Suitability,5,6.0,10.0,3.799,0.987,False,Seasonal,4,5.0,8.0,3.018,0.921,False,Seasonal,-1,0.511,False,False,False,False,False,True,False
"Aguascalientes, Mexico",Aguascalientes,Mexico,21.876,-102.296,21.876,934424,1867.0,Tropics,Standard,5,5.0,9.0,2.845,0.472,True,Seasonal,7,4.0,10.0,4.736,0.677,False,Seasonal,2,1.073,False,False,False,False,False,False,False
"Khulna, Bangladesh",Khulna,Bangladesh,22.8167,89.55,22.8167,928891,7.0,Tropics,Tropical Hotspot,11,2.0,12.0,8.902,0.972,False,Extended,12,1.0,12.0,6.359,0.683,False,Seasonal,1,0.596,False,True,False,False,True,False,False
"Chihuahua, Mexico",Chihuahua,Mexico,28.6369,-106.0769,28.6369,925762,1425.0,Subtropics,Standard,4,7.0,10.0,2.666,0.571,False,Seasonal,3,5.0,8.0,1.938,0.606,False,Marginal,-1,2.092,False,False,False,False,False,False,False
"Bridgeport, United States",Bridgeport,United States,41.1918,-73.1954,41.1918,921660,11.0,Temperate,Standard,4,6.0,9.0,2.135,0.709,False,Seasonal,3,6.0,8.0,2.568,0.931,False,Marginal,-1,0.808,False,False,False,False,False,False,False
"Xin’an, China",Xin’an,China,34.286,118.355,34.286,920628,25.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.987,0.973,False,Seasonal,4,5.0,8.0,3.286,0.965,False,Seasonal,-1,0.776,False,False,False,False,False,True,False
"Mysore, India",Mysore,India,12.3086,76.6531,12.3086,920550,747.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.176,0.924,False,Extended,12,1.0,12.0,9.61,0.99,False,Extended,0,0.627,False,True,False,False,True,False,False
"Kashgar, China",Kashgar,China,39.4681,75.9938,39.4681,920000,1294.0,Subtropics,Mediterranean Pattern,4,6.0,9.0,1.727,0.446,False,Seasonal,4,5.0,8.0,1.524,0.435,True,Seasonal,0,2.115,False,False,False,True,False,True,False
"Sŏngnam, Korea, South",Sŏngnam,"Korea, South",37.4333,127.15,37.4333,918771,70.0,Subtropics,Emerging Suitability,4,6.0,9.0,2.836,0.839,False,Seasonal,4,5.0,8.0,2.977,0.984,False,Seasonal,0,0.668,False,False,False,False,False,True,False
"New Orleans, United States",New Orleans,United States,30.0687,-89.9288,30.0687,918752,10.0,Subtropics,Emerging Suitability,7,4.0,10.0,5.93,0.996,True,Seasonal,5,4.0,8.0,3.783,0.989,False,Seasonal,-2,0.815,False,False,False,False,False,True,False
"Trichinopoly, India",Trichinopoly,India,10.7903,78.7047,10.7903,916857,81.0,Tropics,Tropical Hotspot,10,1.0,12.0,6.686,0.961,False,Extended,7,1.0,12.0,5.801,0.925,False,Seasonal,-3,2.069,False,True,False,False,False,False,False
"Cartagena, Colombia",Cartagena,Colombia,10.4,-75.5,10.4,914552,14.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.646,0.994,False,Extended,12,1.0,12.0,9.415,0.818,False,Extended,0,0.544,False,True,False,False,True,False,False
"Qingzhou, China",Qingzhou,China,36.6853,118.4796,36.6853,914047,99.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.514,0.994,False,Seasonal,4,5.0,8.0,3.003,0.812,False,Seasonal,-1,1.049,False,False,False,False,False,True,False
"Naples, Italy",Naples,Italy,40.8358,14.2486,40.8358,913462,27.0,Temperate,Invasion Front,5,6.0,10.0,3.442,0.84,False,Seasonal,4,5.0,8.0,3.027,0.996,False,Seasonal,-1,0.697,False,False,True,False,False,False,False
"Santiago del Estero, Argentina",Santiago del Estero,Argentina,-27.7833,-64.2667,27.7833,911506,190.0,Subtropics,Emerging Suitability,8,1.0,12.0,5.443,0.825,False,Seasonal,5,1.0,12.0,3.435,0.707,False,Seasonal,-3,1.471,False,False,False,False,False,True,False
"Naucalpan de Juárez, Mexico",Naucalpan de Juárez,Mexico,19.4753,-99.2378,19.4753,910407,2310.0,Tropics,Altitude Protected,0,,,0.675,0.184,False,Minimal,5,4.0,8.0,3.128,0.458,True,Seasonal,5,0.556,True,False,False,False,False,False,False
"Masbate, Philippines",Masbate,Philippines,12.27,123.58,12.27,908920,83.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.15,0.988,False,Extended,12,1.0,12.0,9.12,0.857,False,Extended,0,0.615,False,True,False,False,True,False,False
"Owerri, Nigeria",Owerri,Nigeria,5.485,7.035,5.485,908109,73.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.511,0.979,True,Extended,12,1.0,12.0,10.405,0.994,False,Extended,0,0.362,False,True,False,False,True,False,False
"Taishan, China",Taishan,China,22.252,112.794,22.252,907744,14.0,Tropics,Tropical Hotspot,9,3.0,11.0,7.16,0.984,True,Extended,9,3.0,11.0,6.652,0.866,True,Extended,0,0.692,False,True,False,False,False,False,False
"Jiaozhou, China",Jiaozhou,China,36.2647,120.0334,36.2647,907500,6.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.438,0.931,False,Seasonal,4,5.0,8.0,3.104,0.896,False,Seasonal,-1,0.722,False,False,False,False,False,True,False
"Wuchuan, China",Wuchuan,China,21.441,110.779,21.441,907354,15.0,Tropics,Tropical Hotspot,9,3.0,11.0,7.845,0.985,True,Extended,12,1.0,12.0,7.272,0.946,True,Extended,3,0.699,False,True,False,False,True,False,False
"Wafangdian, China",Wafangdian,China,39.6271,121.9796,39.6271,905082,133.0,Subtropics,Emerging Suitability,4,6.0,9.0,2.745,0.818,False,Seasonal,4,5.0,8.0,2.912,0.971,False,Seasonal,0,0.73,False,False,False,False,False,True,False
"La Plata, Argentina",La Plata,Argentina,-34.9211,-57.9544,34.9211,904789,33.0,Subtropics,Emerging Suitability,5,1.0,12.0,3.036,0.706,False,Seasonal,4,1.0,12.0,3.119,0.928,False,Seasonal,-1,0.925,False,False,False,False,False,True,False
"Bobo-Dioulasso, Burkina Faso",Bobo-Dioulasso,Burkina Faso,11.1833,-4.2833,11.1833,903887,420.0,Tropics,Standard,7,5.0,11.0,5.996,0.967,False,Seasonal,7,5.0,11.0,5.416,0.933,False,Seasonal,0,0.8,False,False,False,False,False,False,False
"Ad Dammām, Saudi Arabia",Ad Dammām,Saudi Arabia,26.4333,50.1,26.4333,903312,9.0,Subtropics,Standard,4,3.0,11.0,3.26,0.65,False,Seasonal,1,4.0,4.0,1.429,0.582,False,Marginal,-3,3.154,False,False,False,False,False,False,False
"Hanchuan, China",Hanchuan,China,30.6667,113.8333,30.6667,903296,28.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.566,0.917,True,Seasonal,4,5.0,8.0,3.42,0.882,True,Seasonal,-1,0.829,False,False,False,True,False,True,False
"Quzhou, China",Quzhou,China,28.9702,118.8593,28.9702,902767,60.0,Subtropics,Emerging Suitability,6,5.0,10.0,4.403,0.828,True,Seasonal,5,4.0,8.0,3.527,0.971,False,Seasonal,-1,0.966,False,False,False,False,False,True,False
"Donetsk, Ukraine",Donetsk,Ukraine,48.0028,37.8053,48.0028,901645,192.0,Temperate,Invasion Front,3,6.0,8.0,1.624,0.571,False,Marginal,4,5.0,8.0,2.537,0.788,False,Seasonal,1,1.078,False,False,True,False,False,False,True
"Ashmūn, Egypt",Ashmūn,Egypt,30.2974,30.9764,30.2974,901191,20.0,Subtropics,Mediterranean Pattern,8,4.0,11.0,4.417,0.639,False,Seasonal,5,4.0,8.0,2.233,0.592,True,Seasonal,-3,1.844,False,False,False,True,False,True,False
"Bunia, Congo (Kinshasa)",Bunia,Congo (Kinshasa),1.5667,30.25,1.5667,900666,1254.0,Tropics,Tropical Hotspot,12,1.0,12.0,7.484,0.708,False,Extended,12,1.0,12.0,10.207,0.931,False,Extended,0,0.712,False,True,False,False,True,False,False
"Wuchang, China",Wuchang,China,44.924,127.158,44.924,897705,193.0,Temperate,Standard,3,6.0,8.0,1.623,0.654,False,Marginal,3,6.0,8.0,2.586,0.881,False,Marginal,0,0.646,False,False,False,False,False,False,False
"São Gonçalo, Brazil",São Gonçalo,Brazil,-22.8269,-43.0539,22.8269,896744,28.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.798,0.996,True,Extended,12,1.0,12.0,7.865,0.99,True,Extended,0,0.786,False,True,False,False,True,False,False
"Hengzhou, China",Hengzhou,China,22.6799,109.2614,22.6799,896099,59.0,Tropics,Standard,8,4.0,11.0,6.768,0.999,True,Seasonal,9,3.0,11.0,6.184,0.866,True,Extended,1,0.708,False,False,False,False,False,False,False
"Feicheng, China",Feicheng,China,36.1861,116.7719,36.1861,894115,109.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.5,0.969,False,Seasonal,4,5.0,8.0,3.152,0.841,False,Seasonal,-1,0.937,False,False,False,False,False,True,False
"Bucaramanga, Colombia",Bucaramanga,Colombia,7.1333,-73.0,7.1333,893040,2348.0,Tropics,Altitude Protected,0,,,0.959,0.113,False,Minimal,12,1.0,12.0,4.378,0.394,True,Marginal,12,0.282,True,False,False,False,True,False,False
"Cazenga, Angola",Cazenga,Angola,-8.8214,13.2911,8.8214,892401,84.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.865,0.991,True,Extended,12,1.0,12.0,10.174,0.982,True,Extended,0,0.841,False,True,False,False,True,False,False
"Mérida, Mexico",Mérida,Mexico,20.9667,-89.6167,20.9667,892363,12.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.584,0.956,False,Extended,12,1.0,12.0,7.976,0.769,False,Extended,0,1.022,False,True,False,False,True,False,False
"Hegang, China",Hegang,China,47.3501,130.298,47.3501,891271,167.0,Temperate,Standard,3,6.0,8.0,1.296,0.565,False,Marginal,3,6.0,8.0,2.225,0.802,False,Marginal,0,0.563,False,False,False,False,False,False,False
"Osmangazi, Turkey",Osmangazi,Turkey,40.1983,29.06,40.1983,891250,141.0,Temperate,Invasion Front,4,6.0,9.0,2.576,0.728,False,Seasonal,4,5.0,8.0,2.763,0.931,False,Seasonal,0,0.928,False,False,True,False,False,False,False
"Morādābād, India",Morādābād,India,28.8319,78.7764,28.8319,889810,202.0,Subtropics,Standard,6,3.0,11.0,4.949,0.908,False,Seasonal,2,7.0,8.0,1.854,0.639,False,Marginal,-4,1.207,False,False,False,False,False,False,False
"Bangui, Central African Republic",Bangui,Central African Republic,4.3733,18.5628,4.3733,889231,355.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.124,0.995,False,Extended,12,1.0,12.0,9.913,0.963,False,Extended,0,0.577,False,True,False,False,True,False,False
"Abeokuta, Nigeria",Abeokuta,Nigeria,7.1608,3.3483,7.1608,888924,85.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.342,0.998,False,Extended,12,1.0,12.0,9.464,0.969,False,Extended,0,0.485,False,True,False,False,True,False,False
"Cancún, Mexico",Cancún,Mexico,21.1606,-86.8475,21.1606,888797,10.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.746,0.987,False,Extended,12,1.0,12.0,8.909,0.863,False,Extended,0,0.645,False,True,False,False,True,False,False
"Zaoyang, China",Zaoyang,China,32.129,112.772,32.129,888794,115.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.389,0.979,False,Seasonal,4,5.0,8.0,3.402,0.88,True,Seasonal,-1,0.895,False,False,False,True,False,True,False
"Dongtai, China",Dongtai,China,32.795,120.519,32.795,888410,3.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.985,0.985,False,Seasonal,4,5.0,8.0,3.218,0.949,False,Seasonal,-1,0.702,False,False,False,False,False,True,False
"Antipolo, Philippines",Antipolo,Philippines,14.5842,121.1763,14.5842,887399,194.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.959,0.999,False,Extended,12,1.0,12.0,10.435,0.982,False,Extended,0,0.57,False,True,False,False,True,False,False
"Taguig City, Philippines",Taguig City,Philippines,14.52,121.05,14.52,886722,18.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.739,0.974,False,Extended,12,1.0,12.0,8.748,0.858,False,Extended,0,0.709,False,True,False,False,True,False,False
"Tabūk, Saudi Arabia",Tabūk,Saudi Arabia,28.3972,36.5789,28.3972,886036,773.0,Subtropics,Standard,1,10.0,10.0,1.147,0.355,False,Marginal,0,,,0.566,0.3,False,Minimal,-1,3.356,False,False,False,False,False,False,False
"Xishan, China",Xishan,China,27.6461,113.497,27.6461,885987,75.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,4.669,0.959,True,Seasonal,5,4.0,8.0,3.614,0.908,True,Seasonal,-2,1.049,False,False,False,True,False,True,False
"Zhoushan, China",Zhoushan,China,29.9856,122.2074,29.9856,882932,2.0,Subtropics,Emerging Suitability,6,5.0,10.0,4.298,0.993,False,Seasonal,4,5.0,8.0,3.3,0.873,False,Seasonal,-2,0.34,False,False,False,False,False,True,False
"Panama City, Panama",Panama City,Panama,8.9711,-79.5347,8.9711,880691,15.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.1,0.973,False,Extended,12,1.0,12.0,10.5,0.911,False,Extended,0,0.431,False,True,False,False,True,False,False
"Tucson, United States",Tucson,United States,32.1541,-110.8787,32.1541,879871,815.0,Subtropics,Standard,1,10.0,10.0,1.355,0.331,False,Marginal,0,,,0.508,0.197,False,Minimal,-1,3.001,False,False,False,False,False,False,False
"As Sulaymānīyah, Iraq",As Sulaymānīyah,Iraq,35.55,45.4333,35.55,878146,818.0,Subtropics,Standard,1,5.0,5.0,1.128,0.396,False,Marginal,1,5.0,5.0,0.815,0.595,False,Marginal,0,3.18,False,False,False,False,False,False,False
"Klang, Malaysia",Klang,Malaysia,3.0223,101.5481,3.0223,878000,6.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.295,0.987,False,Extended,12,1.0,12.0,9.182,0.835,False,Extended,0,0.907,False,True,False,False,True,False,False
"Tiruppūr, India",Tiruppūr,India,11.1085,77.3411,11.1085,877778,304.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.153,0.998,True,Extended,11,1.0,12.0,8.446,0.992,False,Extended,-1,0.885,False,True,False,False,True,False,False
"Marseille, France",Marseille,France,43.2964,5.37,43.2964,877215,7.0,Temperate,Invasion Front,4,6.0,9.0,2.685,0.706,False,Seasonal,4,5.0,8.0,2.962,0.911,False,Seasonal,0,0.885,False,False,True,False,False,False,False
"Gurgaon, India",Gurgaon,India,28.456,77.029,28.456,876824,228.0,Subtropics,Standard,6,3.0,11.0,4.129,0.776,False,Seasonal,2,7.0,8.0,1.457,0.594,False,Marginal,-4,1.665,False,False,False,False,False,False,False
"Yangchun, China",Yangchun,China,22.1704,111.7916,22.1704,875896,34.0,Tropics,Standard,8,4.0,11.0,6.877,0.996,True,Seasonal,9,3.0,11.0,6.774,0.929,True,Extended,1,0.549,False,False,False,False,False,False,False
"Ar Ramādī, Iraq",Ar Ramādī,Iraq,33.4258,43.2992,33.4258,874543,52.0,Subtropics,Standard,2,4.0,10.0,1.188,0.417,False,Marginal,0,,,0.141,0.131,False,Minimal,-2,4.592,False,False,False,False,False,False,False
"Hai’an, China",Hai’an,China,32.535,120.563,32.535,874334,3.0,Subtropics,Emerging Suitability,5,5.0,9.0,4.016,0.979,False,Seasonal,4,5.0,8.0,3.257,0.967,False,Seasonal,-1,0.715,False,False,False,False,False,True,False
"Jalandhar, India",Jalandhar,India,31.326,75.5762,31.326,873725,240.0,Subtropics,Standard,6,3.0,10.0,4.806,0.912,False,Seasonal,2,7.0,8.0,1.729,0.592,False,Marginal,-4,1.311,False,False,False,False,False,False,False
"Daye, China",Daye,China,30.0961,114.9804,30.0961,871214,22.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.529,0.908,True,Seasonal,4,5.0,8.0,3.479,0.908,True,Seasonal,-1,0.817,False,False,False,True,False,True,False
"Zhongxiang, China",Zhongxiang,China,31.168,112.588,31.168,868897,51.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.508,0.969,False,Seasonal,4,5.0,8.0,3.451,0.897,True,Seasonal,-1,0.806,False,False,False,True,False,True,False
"Gaomi, China",Gaomi,China,36.3833,119.75,36.3833,868715,28.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.529,0.957,False,Seasonal,4,5.0,8.0,3.151,0.918,False,Seasonal,-1,0.868,False,False,False,False,False,True,False
"Teresina, Brazil",Teresina,Brazil,-5.0903,-42.8167,5.0903,868075,73.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.649,0.992,True,Extended,10,1.0,12.0,7.133,0.851,True,Extended,-2,0.931,False,True,False,False,True,False,False
"Lhasa, China",Lhasa,China,29.6534,91.1719,29.6534,867891,3660.0,Subtropics,Standard,0,,,0.0,0.0,False,Minimal,0,,,0.462,0.185,False,Minimal,0,0.702,False,False,False,False,False,False,False
"Ipoh, Malaysia",Ipoh,Malaysia,4.6,101.065,4.6,866772,43.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.38,0.988,False,Extended,12,1.0,12.0,10.254,0.906,False,Extended,0,0.84,False,True,False,False,True,False,False
"Saltillo, Mexico",Saltillo,Mexico,25.4231,-100.9919,25.4231,864431,1585.0,Subtropics,Emerging Suitability,6,4.0,9.0,3.111,0.559,False,Seasonal,5,4.0,8.0,4.104,0.794,False,Seasonal,-1,1.037,False,False,False,False,False,True,False
"Aden, Yemen",Aden,Yemen,12.8,45.0333,12.8,863000,2.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.866,0.974,False,Extended,12,1.0,12.0,9.119,0.992,False,Extended,0,0.9,False,True,False,False,True,False,False
"El Paso, United States",El Paso,United States,31.8476,-106.43,31.8476,862494,1182.0,Subtropics,Standard,2,8.0,9.0,1.712,0.453,False,Marginal,0,,,0.901,0.296,False,Minimal,-2,2.624,False,False,False,False,False,False,False
"Gongzhuling, China",Gongzhuling,China,43.5053,124.8224,43.5053,862313,214.0,Temperate,Invasion Front,3,6.0,8.0,2.193,0.755,False,Marginal,4,5.0,8.0,2.943,0.973,False,Seasonal,1,0.827,False,False,True,False,False,False,True
"Lianyuan, China",Lianyuan,China,27.692,111.664,27.692,862099,174.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.447,0.972,False,Seasonal,5,4.0,8.0,3.828,0.941,True,Seasonal,0,0.84,False,False,False,True,False,True,False
"Ikeja, Nigeria",Ikeja,Nigeria,6.6,3.35,6.6,861300,35.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.117,0.997,False,Extended,12,1.0,12.0,10.06,0.972,False,Extended,0,0.441,False,True,False,False,True,False,False
"Tyumen, Russia",Tyumen,Russia,57.15,65.5333,57.15,861100,86.0,Temperate,Standard,1,7.0,7.0,0.578,0.313,False,Marginal,3,6.0,8.0,1.468,0.575,False,Marginal,2,0.606,False,False,False,False,False,False,False
"Cochabamba, Bolivia",Cochabamba,Bolivia,-17.3883,-66.1597,17.3883,856198,2580.0,Tropics,Altitude Protected,0,,,0.189,0.093,False,Minimal,3,10.0,12.0,2.542,0.377,False,Marginal,3,0.61,True,False,False,False,False,False,False
"Portsmouth, United Kingdom",Portsmouth,United Kingdom,50.8058,-1.0872,50.8058,855679,8.0,Temperate,Standard,0,,,0.426,0.196,False,Minimal,2,7.0,8.0,1.298,0.469,False,Marginal,2,0.405,False,False,False,False,False,False,False
"Southampton, United Kingdom",Southampton,United Kingdom,50.9025,-1.4042,50.9025,855569,15.0,Temperate,Standard,0,,,0.361,0.182,False,Minimal,3,6.0,8.0,1.305,0.456,False,Marginal,3,0.461,False,False,False,False,False,False,False
"Hermosillo, Mexico",Hermosillo,Mexico,29.0989,-110.9542,29.0989,855563,221.0,Subtropics,Standard,5,3.0,11.0,2.872,0.495,False,Seasonal,0,,,0.938,0.289,False,Minimal,-5,2.579,False,False,False,False,False,False,False
"Cheongju, Korea, South",Cheongju,"Korea, South",36.6333,127.4833,36.6333,852018,48.0,Subtropics,Emerging Suitability,4,6.0,9.0,3.098,0.874,False,Seasonal,4,5.0,8.0,3.086,0.944,False,Seasonal,0,0.843,False,False,False,False,False,True,False
"Shache, China",Shache,China,38.4261,77.25,38.4261,851374,1232.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,2.209,0.513,False,Seasonal,4,5.0,8.0,1.772,0.48,True,Seasonal,-1,1.975,False,False,False,True,False,True,False
"Thanh Hóa, Vietnam",Thanh Hóa,Vietnam,19.8075,105.7764,19.8075,850000,11.0,Tropics,Tropical Hotspot,11,2.0,12.0,7.773,0.945,False,Extended,12,1.0,12.0,7.679,0.919,False,Extended,1,0.976,False,True,False,False,True,False,False
"Macheng, China",Macheng,China,31.173,115.008,31.173,849090,63.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.335,0.995,False,Seasonal,4,5.0,8.0,3.483,0.956,True,Seasonal,-1,0.776,False,False,False,True,False,True,False
"Akure, Nigeria",Akure,Nigeria,7.25,5.195,7.25,847903,351.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.853,0.988,False,Extended,12,1.0,12.0,10.577,0.998,False,Extended,0,0.367,False,True,False,False,True,False,False
"Ilorin, Nigeria",Ilorin,Nigeria,8.5,4.55,8.5,847582,308.0,Tropics,Tropical Hotspot,11,1.0,12.0,8.203,0.966,False,Extended,10,3.0,12.0,7.956,1.0,False,Extended,-1,0.592,False,True,False,False,False,False,False
"Erbil, Iraq",Erbil,Iraq,36.1911,44.0094,36.1911,846000,428.0,Subtropics,Standard,2,5.0,10.0,1.036,0.416,False,Marginal,1,5.0,5.0,0.589,0.529,False,Marginal,-1,4.037,False,False,False,False,False,False,False
"Kathmandu, Nepal",Kathmandu,Nepal,27.71,85.32,27.71,845767,1307.0,Subtropics,Emerging Suitability,6,4.0,9.0,3.313,0.584,False,Seasonal,5,4.0,8.0,3.823,0.818,False,Seasonal,-1,0.331,False,False,False,False,False,True,False
"Turin, Italy",Turin,Italy,45.0792,7.6761,45.0792,841600,242.0,Temperate,Invasion Front,4,6.0,9.0,2.232,0.638,False,Seasonal,4,5.0,8.0,2.831,0.831,False,Seasonal,0,1.111,False,False,True,False,False,False,False
"Anqiu, China",Anqiu,China,36.478,119.219,36.478,840553,46.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.522,0.968,False,Seasonal,4,5.0,8.0,3.145,0.913,False,Seasonal,-1,0.898,False,False,False,False,False,True,False
"Yuci, China",Yuci,China,37.6823,112.7281,37.6823,840000,796.0,Subtropics,Emerging Suitability,3,6.0,8.0,2.233,0.712,False,Marginal,4,5.0,8.0,2.711,0.922,False,Seasonal,1,1.116,False,False,False,False,False,True,False
"Dehui, China",Dehui,China,44.535,125.703,44.535,839786,179.0,Temperate,Invasion Front,3,6.0,8.0,2.07,0.74,False,Marginal,4,5.0,8.0,2.898,0.959,False,Seasonal,1,0.836,False,False,True,False,False,False,True
"Pietermaritzburg, South Africa",Pietermaritzburg,South Africa,-29.6167,30.3833,29.6167,839327,648.0,Subtropics,Emerging Suitability,5,1.0,12.0,2.839,0.525,False,Seasonal,5,1.0,12.0,3.184,0.748,False,Seasonal,0,0.528,False,False,False,False,False,True,False
"Durban, South Africa",Durban,South Africa,-29.8833,31.05,29.8833,838634,38.0,Subtropics,Emerging Suitability,9,1.0,12.0,6.06,0.79,False,Extended,5,1.0,12.0,4.206,0.972,False,Seasonal,-4,0.595,False,False,False,False,False,True,False
"Saratov, Russia",Saratov,Russia,51.53,46.035,51.53,838042,66.0,Temperate,Invasion Front,3,6.0,8.0,1.526,0.574,False,Marginal,4,5.0,8.0,2.524,0.792,False,Seasonal,1,1.04,False,False,True,False,False,False,True
"Bhubaneshwar, India",Bhubaneshwar,India,20.27,85.84,20.27,837737,49.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.943,1.0,False,Extended,12,1.0,12.0,7.57,0.816,False,Extended,0,0.698,False,True,False,False,True,False,False
"Yushu, China",Yushu,China,44.826,126.55,44.826,836098,215.0,Temperate,Invasion Front,3,6.0,8.0,1.904,0.703,False,Marginal,4,5.0,8.0,2.793,0.926,False,Seasonal,1,0.742,False,False,True,False,False,False,True
"João Pessoa, Brazil",João Pessoa,Brazil,-7.12,-34.88,7.12,833932,33.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.849,0.99,True,Extended,12,1.0,12.0,10.698,0.994,False,Extended,0,0.797,False,True,False,False,True,False,False
"Samarinda, Indonesia",Samarinda,Indonesia,-0.5,117.1378,0.5,831460,8.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.712,0.999,True,Extended,12,1.0,12.0,9.957,0.851,False,Extended,0,0.482,False,True,False,False,True,False,False
