city,country,lat,lon,population,month,temp_mean_c,rh_mean_pct,precip_sum_mm,vpd_kpa,photoperiod_h,vpd_score,temp_score_aegypti,temp_score_albopictus,photo_factor_albopictus_temperate_only,suitability_score_aegypti,suitability_score_albopictus,elevation_m
New York,United States,40.6943,-73.9249,18832416,11,8.18,69.0,79.4,0.3367,9.68,1.0,0.0,0.0,0.0,0.0,0.0,18.0
New York,United States,40.6943,-73.9249,18832416,12,3.18,70.4,102.7,0.2271,9.1,1.0,0.0,0.0,0.0,0.0,0.0,18.0
Beijing,China,39.9067,116.3975,18522000,1,-3.48,41.4,3.8,0.2767,9.47,1.0,0.0,0.0,0.0,0.0,0.0,50.0
Beijing,China,39.9067,116.3975,18522000,2,0.22,40.3,6.2,0.3703,10.48,1.0,0.0,0.0,0.0,0.0,0.0,50.0
Beijing,China,39.9067,116.3975,18522000,3,6.97,37.8,10.2,0.6215,11.69,1.0,0.0,0.0,0.5,0.0,0.0,50.0
Beijing,China,39.9067,116.3975,18522000,4,15.58,33.2,20.4,1.1813,13.06,0.9094,0.05,0.338,0.5,0.0454,0.1537,50.0
Beijing,China,39.9067,116.3975,18522000,5,22.44,35.1,36.5,1.7614,14.2,0.6193,0.6157,0.8471,1.0,0.3813,0.5246,50.0
Beijing,China,39.9067,116.3975,18522000,6,26.55,47.5,77.7,1.8212,14.82,0.5894,0.9547,0.8489,1.0,0.5627,0.5003,50.0
Beijing,China,39.9067,116.3975,18522000,7,27.77,65.4,164.6,1.2912,14.57,0.8544,0.9445,0.7592,1.0,0.807,0.6486,50.0
Beijing,China,39.9067,116.3975,18522000,8,26.22,69.4,122.6,1.0414,13.58,0.9793,0.9274,0.8733,1.0,0.9082,0.8552,50.0
Beijing,China,39.9067,116.3975,18522000,9,21.11,60.3,58.3,0.9933,12.25,1.0,0.5064,0.7487,0.5,0.5064,0.3743,50.0
Beijing,China,39.9067,116.3975,18522000,10,13.46,51.5,33.5,0.7493,10.92,1.0,0.0,0.1811,0.0,0.0,0.0,50.0
Beijing,China,39.9067,116.3975,18522000,11,4.14,50.3,15.4,0.4078,9.75,1.0,0.0,0.0,0.0,0.0,0.0,50.0
Beijing,China,39.9067,116.3975,18522000,12,-2.09,45.4,4.5,0.2862,9.18,1.0,0.0,0.0,0.0,0.0,0.0,50.0
Bangkok,Thailand,13.7525,100.4942,18007000,1,26.67,68.7,17.9,1.0934,11.27,0.9533,0.9646,0.8401,1.0,0.9195,0.8009,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,2,28.08,70.0,15.6,1.141,11.56,0.9295,0.9186,0.7361,1.0,0.8538,0.6842,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,3,29.58,70.7,45.2,1.2128,11.91,0.8936,0.7942,0.6256,1.0,0.7096,0.559,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,4,30.83,68.8,72.8,1.3874,12.31,0.8063,0.6902,0.5333,1.0,0.5565,0.43,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,5,30.46,72.3,136.7,1.2079,12.64,0.896,0.7211,0.5607,1.0,0.6461,0.5024,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,6,29.91,73.0,135.0,1.1402,12.81,0.9299,0.7666,0.6011,1.0,0.7128,0.559,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,7,29.43,73.8,142.6,1.0756,12.74,0.9622,0.8069,0.6369,1.0,0.7764,0.6128,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,8,29.2,74.8,152.6,1.0229,12.46,0.9886,0.8256,0.6535,1.0,0.8161,0.646,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,9,28.74,78.4,245.5,0.8542,12.07,1.0,0.864,0.6876,1.0,0.864,0.6876,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,10,28.28,78.9,198.2,0.8121,11.68,1.0,0.9022,0.7215,1.0,0.9022,0.7215,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,11,27.82,70.2,45.3,1.1134,11.35,0.9433,0.9402,0.7553,1.0,0.8869,0.7125,12.0
Bangkok,Thailand,13.7525,100.4942,18007000,12,26.51,65.1,11.1,1.2105,11.19,0.8947,0.9515,0.8517,1.0,0.8514,0.7621,12.0
Shenzhen,China,22.5415,114.0596,17619000,1,15.66,68.8,36.5,0.5552,10.76,1.0,0.0567,0.344,1.0,0.0567,0.344,14.0
Shenzhen,China,22.5415,114.0596,17619000,2,16.95,74.4,49.9,0.4941,11.25,1.0,0.1629,0.4396,1.0,0.1629,0.4396,14.0
Shenzhen,China,22.5415,114.0596,17619000,3,19.58,78.6,83.8,0.487,11.84,1.0,0.3799,0.6349,1.0,0.3799,0.6349,14.0
Shenzhen,China,22.5415,114.0596,17619000,4,23.06,81.2,134.2,0.529,12.53,1.0,0.667,0.8932,1.0,0.667,0.8932,14.0
Shenzhen,China,22.5415,114.0596,17619000,5,26.18,82.4,236.0,0.5968,13.08,1.0,0.9241,0.8763,1.0,0.9241,0.8763,14.0
Shenzhen,China,22.5415,114.0596,17619000,6,27.98,84.0,328.6,0.6047,13.37,1.0,0.9271,0.7437,1.0,0.9271,0.7437,14.0
Shenzhen,China,22.5415,114.0596,17619000,7,28.64,82.5,255.4,0.6878,13.26,1.0,0.8722,0.6949,1.0,0.8722,0.6949,14.0
Shenzhen,China,22.5415,114.0596,17619000,8,28.45,83.1,322.9,0.6574,12.78,1.0,0.8882,0.7091,1.0,0.8882,0.7091,14.0
Shenzhen,China,22.5415,114.0596,17619000,9,27.56,78.9,205.0,0.7791,12.12,1.0,0.962,0.7746,1.0,0.962,0.7746,14.0
Shenzhen,China,22.5415,114.0596,17619000,10,25.13,70.9,64.3,0.9284,11.46,1.0,0.8372,0.9539,1.0,0.8372,0.9539,14.0
Shenzhen,China,22.5415,114.0596,17619000,11,21.45,68.5,36.7,0.8063,10.9,1.0,0.5346,0.7741,1.0,0.5346,0.7741,14.0
Shenzhen,China,22.5415,114.0596,17619000,12,17.1,64.4,34.0,0.6941,10.63,1.0,0.1753,0.4508,1.0,0.1753,0.4508,14.0
Moscow,Russia,55.7506,37.6175,17332000,1,-7.02,85.3,45.9,0.0532,7.35,1.0,0.0,0.0,0.0,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,2,-6.7,81.1,39.6,0.07,9.29,1.0,0.0,0.0,0.0,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,3,-1.58,73.3,39.2,0.145,11.45,1.0,0.0,0.0,0.5,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,4,6.33,63.1,41.1,0.3527,13.88,1.0,0.0,0.0,1.0,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,5,13.28,61.3,62.6,0.5899,16.0,1.0,0.0,0.168,1.0,0.0,0.168,153.0
Moscow,Russia,55.7506,37.6175,17332000,6,16.95,65.8,76.6,0.6602,17.23,1.0,0.1634,0.4401,1.0,0.1634,0.4401,153.0
Moscow,Russia,55.7506,37.6175,17332000,7,19.26,69.0,80.2,0.6928,16.72,1.0,0.354,0.6116,1.0,0.354,0.6116,153.0
Moscow,Russia,55.7506,37.6175,17332000,8,17.19,71.8,71.3,0.5527,14.81,1.0,0.183,0.4577,1.0,0.183,0.4577,153.0
Moscow,Russia,55.7506,37.6175,17332000,9,11.56,77.1,61.0,0.3124,12.43,1.0,0.0,0.0398,0.5,0.0,0.0199,153.0
Moscow,Russia,55.7506,37.6175,17332000,10,5.44,80.7,63.5,0.1733,10.08,1.0,0.0,0.0,0.0,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,11,-1.02,86.0,51.1,0.0793,7.91,1.0,0.0,0.0,0.0,0.0,0.0,153.0
Moscow,Russia,55.7506,37.6175,17332000,12,-5.05,86.3,47.2,0.0574,6.76,1.0,0.0,0.0,0.0,0.0,0.0,153.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,1,23.84,68.2,85.8,0.9397,14.08,1.0,0.7309,0.9508,1.0,0.7309,0.9508,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,2,23.03,71.3,101.7,0.8067,13.25,1.0,0.6646,0.891,0.5,0.6646,0.4455,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,3,21.37,72.9,99.8,0.69,12.26,1.0,0.5276,0.7678,0.5,0.5276,0.3839,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,4,17.86,74.9,105.0,0.5145,11.12,1.0,0.2386,0.5077,0.0,0.2386,0.0,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,5,14.46,78.5,76.0,0.3547,10.19,1.0,0.0,0.2551,0.0,0.0,0.0,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,6,11.53,78.5,77.7,0.293,9.69,1.0,0.0,0.038,0.0,0.0,0.0,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,7,10.48,77.7,76.5,0.2833,9.9,1.0,0.0,0.0,0.0,0.0,0.0,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,8,12.16,75.1,74.6,0.3536,10.7,1.0,0.0,0.0848,0.0,0.0,0.0,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,9,13.94,72.7,82.2,0.4343,11.8,1.0,0.0,0.2165,0.5,0.0,0.1082,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,10,16.81,73.2,122.7,0.5137,12.89,1.0,0.1515,0.4293,0.5,0.1515,0.2147,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,11,19.75,69.2,98.0,0.7101,13.85,1.0,0.3945,0.648,1.0,0.3945,0.648,32.0
Buenos Aires,Argentina,-34.6036,-58.3814,16710000,12,22.4,66.7,89.5,0.901,14.31,1.0,0.6128,0.8444,1.0,0.6128,0.8444,32.0
Lagos,Nigeria,6.455,3.3841,16637000,1,27.09,78.0,37.8,0.7883,11.66,1.0,0.9995,0.8089,1.0,0.9995,0.8089,8.0
Lagos,Nigeria,6.455,3.3841,16637000,2,27.86,81.7,53.0,0.6866,11.8,1.0,0.937,0.7525,1.0,0.937,0.7525,8.0
Lagos,Nigeria,6.455,3.3841,16637000,3,28.07,83.5,102.5,0.628,11.96,1.0,0.9191,0.7366,1.0,0.9191,0.7366,8.0
Lagos,Nigeria,6.455,3.3841,16637000,4,27.91,84.4,143.1,0.5871,12.14,1.0,0.9329,0.7488,1.0,0.9329,0.7488,8.0
Lagos,Nigeria,6.455,3.3841,16637000,5,27.4,85.2,229.9,0.5394,12.29,1.0,0.9749,0.7861,1.0,0.9749,0.7861,8.0
Lagos,Nigeria,6.455,3.3841,16637000,6,26.24,86.9,305.0,0.4458,12.37,1.0,0.929,0.8719,1.0,0.929,0.8719,8.0
Lagos,Nigeria,6.455,3.3841,16637000,7,25.32,87.4,226.5,0.4069,12.34,1.0,0.8529,0.9399,1.0,0.8529,0.9399,8.0
Lagos,Nigeria,6.455,3.3841,16637000,8,24.92,87.6,153.9,0.3901,12.21,1.0,0.8202,0.9692,1.0,0.8202,0.9692,8.0
Lagos,Nigeria,6.455,3.3841,16637000,9,25.42,87.7,205.0,0.398,12.03,1.0,0.8616,0.9321,1.0,0.8616,0.9321,8.0
Lagos,Nigeria,6.455,3.3841,16637000,10,26.28,86.6,189.6,0.4587,11.85,1.0,0.9322,0.869,1.0,0.9322,0.869,8.0
Lagos,Nigeria,6.455,3.3841,16637000,11,27.31,84.7,90.8,0.5569,11.7,1.0,0.9827,0.793,1.0,0.9827,0.793,8.0
Lagos,Nigeria,6.455,3.3841,16637000,12,27.36,81.4,41.6,0.679,11.63,1.0,0.9783,0.7891,1.0,0.9783,0.7891,8.0
Bangalore,India,12.9789,77.5917,15386000,1,21.56,58.1,4.4,1.0794,11.31,0.9603,0.5434,0.7821,1.0,0.5219,0.751,927.0
Bangalore,India,12.9789,77.5917,15386000,2,23.7,49.0,7.0,1.4947,11.58,0.7526,0.7199,0.9409,1.0,0.5418,0.7081,927.0
Bangalore,India,12.9789,77.5917,15386000,3,26.26,44.2,16.0,1.9049,11.91,0.5476,0.9308,0.8703,1.0,0.5097,0.4765,927.0
Bangalore,India,12.9789,77.5917,15386000,4,27.21,53.4,46.5,1.6812,12.29,0.6594,0.9908,0.8003,1.0,0.6534,0.5277,927.0
Bangalore,India,12.9789,77.5917,15386000,5,26.31,66.6,128.4,1.1443,12.6,0.9279,0.9352,0.8663,1.0,0.8678,0.8038,927.0
Bangalore,India,12.9789,77.5917,15386000,6,24.28,76.3,128.6,0.7198,12.76,1.0,0.7675,0.9836,1.0,0.7675,0.9836,927.0
Bangalore,India,12.9789,77.5917,15386000,7,23.37,78.7,139.2,0.6109,12.69,1.0,0.6928,0.9165,1.0,0.6928,0.9165,927.0
Bangalore,India,12.9789,77.5917,15386000,8,23.11,80.1,132.6,0.562,12.43,1.0,0.6714,0.8972,1.0,0.6714,0.8972,927.0
Bangalore,India,12.9789,77.5917,15386000,9,23.3,78.8,130.1,0.6062,12.07,1.0,0.6869,0.9111,1.0,0.6869,0.9111,927.0
Bangalore,India,12.9789,77.5917,15386000,10,23.01,78.2,146.6,0.6138,11.7,1.0,0.663,0.8897,1.0,0.663,0.8897,927.0
Bangalore,India,12.9789,77.5917,15386000,11,22.01,73.8,66.2,0.692,11.39,1.0,0.5801,0.815,1.0,0.5801,0.815,927.0
Bangalore,India,12.9789,77.5917,15386000,12,20.89,67.8,24.8,0.7951,11.24,1.0,0.4879,0.732,1.0,0.4879,0.732,927.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,1,26.52,72.1,28.2,0.9666,11.43,1.0,0.952,0.8513,1.0,0.952,0.8513,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,2,27.26,68.3,11.6,1.147,11.66,0.9265,0.9867,0.7966,1.0,0.9142,0.7381,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,3,28.55,68.2,27.6,1.2407,11.93,0.8796,0.8796,0.7015,1.0,0.7737,0.617,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,4,29.46,71.9,75.7,1.1562,12.24,0.9219,0.8043,0.6346,1.0,0.7415,0.585,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,5,29.03,78.7,203.1,0.8551,12.49,1.0,0.8398,0.6661,1.0,0.8398,0.6661,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,6,27.96,83.7,249.6,0.6159,12.63,1.0,0.929,0.7454,1.0,0.929,0.7454,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,7,27.42,84.8,260.4,0.5545,12.57,1.0,0.9731,0.7846,1.0,0.9731,0.7846,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,8,27.39,84.8,275.6,0.556,12.36,1.0,0.9759,0.787,1.0,0.9759,0.787,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,9,27.24,85.5,304.5,0.5231,12.06,1.0,0.9885,0.7981,1.0,0.9885,0.7981,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,10,27.16,85.2,266.5,0.5333,11.75,1.0,0.9952,0.8042,1.0,0.9952,0.8042,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,11,27.1,81.9,139.3,0.6475,11.5,1.0,0.9999,0.8083,1.0,0.9999,0.8083,11.0
Ho Chi Minh City,Vietnam,10.7756,106.7019,15136000,12,26.51,77.1,68.5,0.7951,11.37,1.0,0.9517,0.8515,1.0,0.9517,0.8515,11.0
Ōsaka,Japan,34.6939,135.5022,15126000,1,5.36,66.1,62.3,0.3035,9.92,1.0,0.0,0.0,0.0,0.0,0.0,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,2,5.93,63.9,70.2,0.3359,10.75,1.0,0.0,0.0,0.0,0.0,0.0,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,3,9.23,61.9,112.2,0.4445,11.74,1.0,0.0,0.0,0.5,0.0,0.0,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,4,14.66,61.1,122.6,0.6497,12.88,1.0,0.0,0.2703,0.5,0.0,0.1352,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,5,19.63,63.5,141.7,0.8334,13.82,1.0,0.3844,0.6389,1.0,0.3844,0.6389,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,6,23.38,70.0,198.2,0.8635,14.31,1.0,0.693,0.9166,1.0,0.693,0.9166,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,7,27.3,72.9,186.1,0.9822,14.11,1.0,0.9832,0.7935,1.0,0.9832,0.7935,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,8,28.69,67.8,117.9,1.2667,13.3,0.8667,0.8683,0.6914,0.5,0.7525,0.2996,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,9,24.73,68.7,170.7,0.9759,12.2,1.0,0.8043,0.9833,0.5,0.8043,0.4917,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,10,18.77,69.0,152.3,0.6714,11.1,1.0,0.3133,0.5749,0.0,0.3133,0.0,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,11,12.98,68.5,81.2,0.4706,10.15,1.0,0.0,0.1451,0.0,0.0,0.0,10.0
Ōsaka,Japan,34.6939,135.5022,15126000,12,7.71,67.5,65.2,0.3417,9.68,1.0,0.0,0.0,0.0,0.0,0.0,10.0
Chengdu,China,30.66,104.0633,14645000,1,6.17,73.5,8.0,0.2506,10.22,1.0,0.0,0.0,0.0,0.0,0.0,497.0
Chengdu,China,30.66,104.0633,14645000,2,8.85,70.6,10.8,0.3345,10.93,1.0,0.0,0.0,0.0,0.0,0.0,497.0
Chengdu,China,30.66,104.0633,14645000,3,13.41,65.0,23.5,0.5382,11.78,1.0,0.0,0.1771,0.5,0.0,0.0886,497.0
Chengdu,China,30.66,104.0633,14645000,4,18.79,61.2,47.2,0.8425,12.75,1.0,0.3151,0.5766,0.5,0.3151,0.2883,497.0
Chengdu,China,30.66,104.0633,14645000,5,22.65,58.7,69.7,1.1346,13.55,0.9327,0.633,0.8626,1.0,0.5903,0.8045,497.0
Chengdu,China,30.66,104.0633,14645000,6,25.06,66.1,134.3,1.079,13.97,0.9605,0.8319,0.9587,1.0,0.799,0.9208,497.0
Chengdu,China,30.66,104.0633,14645000,7,26.4,75.7,300.5,0.8365,13.8,1.0,0.9425,0.8598,1.0,0.9425,0.8598,497.0
Chengdu,China,30.66,104.0633,14645000,8,25.86,76.8,293.1,0.7735,13.11,1.0,0.8981,0.8995,0.5,0.8981,0.4497,497.0
Chengdu,China,30.66,104.0633,14645000,9,22.13,77.3,139.7,0.6054,12.18,1.0,0.59,0.8239,0.5,0.59,0.412,497.0
Chengdu,China,30.66,104.0633,14645000,10,17.55,77.3,44.5,0.4561,11.23,1.0,0.2126,0.4843,0.0,0.2126,0.0,497.0
Chengdu,China,30.66,104.0633,14645000,11,12.79,75.4,20.2,0.3631,10.42,1.0,0.0,0.1313,0.0,0.0,0.0,497.0
Chengdu,China,30.66,104.0633,14645000,12,7.48,74.4,7.7,0.2652,10.03,1.0,0.0,0.0,0.0,0.0,0.0,497.0
Istanbul,Turkey,41.0136,28.955,14441000,1,6.42,78.9,90.7,0.2029,9.36,1.0,0.0,0.0,0.0,0.0,0.0,44.0
Istanbul,Turkey,41.0136,28.955,14441000,2,6.57,78.0,75.2,0.2134,10.42,1.0,0.0,0.0,0.0,0.0,0.0,44.0
Istanbul,Turkey,41.0136,28.955,14441000,3,8.27,76.4,76.9,0.2574,11.67,1.0,0.0,0.0,0.5,0.0,0.0,44.0
Istanbul,Turkey,41.0136,28.955,14441000,4,11.79,76.4,50.7,0.3259,13.11,1.0,0.0,0.0572,0.5,0.0,0.0286,44.0
Istanbul,Turkey,41.0136,28.955,14441000,5,16.66,76.4,38.1,0.4477,14.29,1.0,0.1396,0.4186,1.0,0.1396,0.4186,44.0
Istanbul,Turkey,41.0136,28.955,14441000,6,21.56,73.1,35.5,0.6929,14.93,1.0,0.543,0.7817,1.0,0.543,0.7817,44.0
Istanbul,Turkey,41.0136,28.955,14441000,7,24.05,71.3,26.4,0.8586,14.67,1.0,0.7482,0.9663,1.0,0.7482,0.9663,44.0
Istanbul,Turkey,41.0136,28.955,14441000,8,24.4,71.9,24.2,0.8591,13.64,1.0,0.7777,0.9928,1.0,0.7777,0.9928,44.0
Istanbul,Turkey,41.0136,28.955,14441000,9,21.05,71.6,50.2,0.7079,12.26,1.0,0.5016,0.7444,0.5,0.5016,0.3722,44.0
Istanbul,Turkey,41.0136,28.955,14441000,10,16.83,76.6,80.3,0.4492,10.87,1.0,0.153,0.4307,0.0,0.153,0.0,44.0
Istanbul,Turkey,41.0136,28.955,14441000,11,12.33,77.7,77.2,0.3202,9.66,1.0,0.0,0.0972,0.0,0.0,0.0,44.0
Istanbul,Turkey,41.0136,28.955,14441000,12,8.47,78.0,104.8,0.2435,9.06,1.0,0.0,0.0,0.0,0.0,0.0,44.0
Tehran,Iran,35.6889,51.3897,14148000,1,-3.24,57.0,45.2,0.2067,9.84,1.0,0.0,0.0,0.0,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,2,-1.28,56.1,51.4,0.244,10.7,1.0,0.0,0.0,0.0,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,3,4.28,52.9,66.3,0.391,11.73,1.0,0.0,0.0,0.5,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,4,10.92,47.1,54.9,0.691,12.91,1.0,0.0,0.0,0.5,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,5,17.3,33.8,24.9,1.3074,13.89,0.8463,0.1923,0.4661,1.0,0.1627,0.3944,1171.0
Tehran,Iran,35.6889,51.3897,14148000,6,23.77,23.2,7.0,2.2619,14.4,0.369,0.7257,0.9461,1.0,0.2678,0.3491,1171.0
Tehran,Iran,35.6889,51.3897,14148000,7,26.81,23.3,5.4,2.7056,14.19,0.1472,0.9762,0.8297,1.0,0.1437,0.1221,1171.0
Tehran,Iran,35.6889,51.3897,14148000,8,25.66,23.6,4.7,2.5166,13.35,0.2417,0.8816,0.9142,0.5,0.2131,0.1105,1171.0
Tehran,Iran,35.6889,51.3897,14148000,9,21.16,25.5,5.4,1.872,12.21,0.564,0.5103,0.7522,0.5,0.2878,0.2121,1171.0
Tehran,Iran,35.6889,51.3897,14148000,10,14.25,36.8,23.9,1.0264,11.07,0.9868,0.0,0.2398,0.0,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,11,5.51,53.5,48.2,0.4202,10.08,1.0,0.0,0.0,0.0,0.0,0.0,1171.0
Tehran,Iran,35.6889,51.3897,14148000,12,-0.65,56.9,45.8,0.2508,9.59,1.0,0.0,0.0,0.0,0.0,0.0,1171.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,1,25.54,82.4,126.2,0.5743,12.22,1.0,0.8713,0.9234,1.0,0.8713,0.9234,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,2,25.94,80.6,110.3,0.6481,12.14,1.0,0.9041,0.8941,1.0,0.9041,0.8941,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,3,26.26,79.7,117.5,0.6926,12.03,1.0,0.9304,0.8706,1.0,0.9304,0.8706,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,4,26.13,81.4,148.9,0.6298,11.9,1.0,0.9198,0.8801,1.0,0.9198,0.8801,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,5,25.75,81.1,81.7,0.6248,11.8,1.0,0.8883,0.9082,1.0,0.8883,0.9082,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,6,24.17,75.4,6.8,0.7425,11.75,1.0,0.7587,0.9757,1.0,0.7587,0.9757,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,7,23.49,71.4,1.9,0.8284,11.77,1.0,0.7023,0.925,1.0,0.7023,0.925,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,8,24.22,68.9,7.3,0.9419,11.86,1.0,0.7627,0.9793,1.0,0.7627,0.9793,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,9,25.56,68.3,20.7,1.0376,11.98,0.9812,0.8727,0.9222,1.0,0.8563,0.9048,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,10,25.78,75.1,122.8,0.8259,12.1,1.0,0.8913,0.9056,1.0,0.8913,0.9056,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,11,25.29,82.6,193.2,0.561,12.2,1.0,0.8504,0.9421,1.0,0.8504,0.9421,278.0
Kinshasa,Congo (Kinshasa),-4.3219,15.3119,12836000,12,25.21,84.2,166.0,0.5083,12.25,1.0,0.8442,0.9477,1.0,0.8442,0.9477,278.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,1,26.55,79.7,175.4,0.7055,13.26,1.0,0.9548,0.8488,1.0,0.9548,0.8488,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,2,26.93,78.4,121.2,0.7667,12.76,1.0,0.9856,0.8213,1.0,0.9856,0.8213,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,3,26.11,80.6,152.0,0.6559,12.16,1.0,0.9184,0.8813,1.0,0.9184,0.8813,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,4,24.82,80.0,94.8,0.6255,11.46,1.0,0.812,0.9764,1.0,0.812,0.9764,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,5,22.6,79.9,81.8,0.5507,10.9,1.0,0.6288,0.8589,1.0,0.6288,0.8589,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,6,21.68,79.6,51.8,0.5291,10.6,1.0,0.5532,0.7908,1.0,0.5532,0.7908,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,7,21.14,78.1,55.0,0.5495,10.72,1.0,0.5084,0.7505,1.0,0.5084,0.7505,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,8,21.5,76.7,45.6,0.5983,11.21,1.0,0.5381,0.7773,1.0,0.5381,0.7773,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,9,22.23,76.7,80.5,0.6248,11.88,1.0,0.5984,0.8315,1.0,0.5984,0.8315,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,10,23.32,78.0,97.7,0.6309,12.55,1.0,0.6884,0.9125,1.0,0.6884,0.9125,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,11,24.05,79.7,145.0,0.6066,13.12,1.0,0.7486,0.9666,1.0,0.7486,0.9666,15.0
Rio de Janeiro,Brazil,-22.9111,-43.2056,12592000,12,25.59,80.3,156.9,0.6453,13.4,1.0,0.8757,0.9195,1.0,0.8757,0.9195,15.0
Chennai,India,13.0825,80.275,12395000,1,24.87,75.1,17.3,0.7818,11.31,1.0,0.8162,0.9727,1.0,0.8162,0.9727,12.0
Chennai,India,13.0825,80.275,12395000,2,25.84,75.0,8.6,0.8327,11.58,1.0,0.8957,0.9016,1.0,0.8957,0.9016,12.0
Chennai,India,13.0825,80.275,12395000,3,27.61,75.6,10.2,0.9008,11.91,1.0,0.9578,0.7709,1.0,0.9578,0.7709,12.0
Chennai,India,13.0825,80.275,12395000,4,29.59,76.5,18.1,0.9751,12.29,1.0,0.7937,0.6252,1.0,0.7937,0.6252,12.0
Chennai,India,13.0825,80.275,12395000,5,30.9,72.1,40.3,1.2445,12.6,0.8778,0.6847,0.5284,1.0,0.601,0.4639,12.0
